OBJECTID,Descripcion,Periodo,Fuente,Fecha_Actualizacion,Shape__Area,Shape__Length,Codigo_Muniicipio,Departamento,Municipio,Periodo_1980_1988,Periodo_1989_1996,Periodo_1997_2004,Periodo_2005_2014,Total_1989_2014
693,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0509072593710468,1.87232715450718,50226,META,CUMARAL,21,110,896,551,1578
694,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0220209040661104,0.827117893759776,50245,META,EL CALVARIO,0,85,349,193,627
695,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0462515826761071,1.11799915438434,50251,META,EL CASTILLO,234,649,6488,2140,9511
696,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00955216818916798,0.436405800029388,50270,META,EL DORADO,236,273,1893,295,2697
697,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0464632765417959,1.44641980772914,50287,META,FUENTE DE ORO,22,78,668,1186,1954
698,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0283475687820937,1.05662904263583,50313,META,GRANADA,72,277,1984,3268,5601
699,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0485071278993627,1.44218642106769,50318,META,GUAMAL,6,66,239,442,753
700,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.18555527034349,3.60320118041753,50330,META,MESETAS,67,513,5526,5495,11601
701,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.52560021660444,5.1321917561872,50370,META,URIBE,37,326,3076,4741,8180
702,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0663743950269088,1.74905451948715,50400,META,LEJANÍAS,83,412,4661,2905,8061
703,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.101033586670815,2.59456784832641,50450,META,PUERTO CONCORDIA,30,240,4502,4630,9402
704,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.562627655633851,6.00605211590384,50573,META,PUERTO LÓPEZ,4,117,1260,2352,3733
705,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.206274363301049,3.63133934504048,50577,META,PUERTO LLERAS,84,234,4403,4634,9355
706,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.278742813903956,3.44797156870227,50590,META,PUERTO RICO,76,281,5024,14611,19992
707,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0297397704180302,1.96259839574701,50606,META,RESTREPO,12,87,391,450,940
708,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0657572690438354,1.60331282830275,50680,META,SAN CARLOS DE GUAROA,0,28,277,609,914
709,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0951292182746479,2.44413660056345,50683,META,SAN JUAN DE ARAMA,59,233,2484,4268,7044
710,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0199535270913401,0.68330514975133,50686,META,SAN JUANITO,0,30,436,155,621
711,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.482753408724319,6.85518885159528,50689,META,SAN MARTÍN,110,178,837,1555,2680
712,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.391953572994533,5.78651715372025,50711,META,VISTAHERMOSA,313,652,9829,27049,37843
713,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.660052296445699,5.49724169745842,50350,META,LA MACARENA,77,153,3441,6608,10279
714,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.970729634930826,8.63285342785148,50325,META,MAPIRIPÁN,153,521,11644,8856,21174
715,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,1.40215699594989,7.79535139465,50568,META,PUERTO GAITÁN,45,315,2270,3197,5827
716,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00822825349092884,0.485120969922084,52683,NARIÑO,SANDONÁ,1,9,127,964,1101
717,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0052818132050495,0.470250329786201,52685,NARIÑO,SAN BERNARDO,0,1,179,319,499
718,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.020186924534424,0.781084372481811,52687,NARIÑO,SAN LORENZO,6,10,134,1794,1944
719,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0314398803990938,1.28164825701567,52560,NARIÑO,POTOSÍ,0,9,103,289,401
720,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00906801223194128,0.502292484657385,52693,NARIÑO,SAN PABLO,19,59,720,1259,2057
721,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00323668658475626,0.35310512480182,52565,NARIÑO,PROVIDENCIA,0,0,27,477,504
722,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00450975663424945,0.371762143075067,52694,NARIÑO,SAN PEDRO DE CARTAGO,0,1,48,140,189
723,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0283570771551885,1.19207044991038,52573,NARIÑO,PUERRES,0,11,101,338,450
724,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0437439025632183,1.29121447915269,52699,NARIÑO,SANTACRUZ,3,16,147,2809,2975
725,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0104942026687153,0.591669423759352,52585,NARIÑO,PUPIALES,0,7,9,93,109
