id,nivel,iso3,pais,departamento,municipio,anio,periodo,causa,sexo,grupo_edad,personas_desplazadas,desplazamiento_stock,duracion_periodo_anios,tipo_fuente,fuente
27890,Regional,COL,Colombia,TOLIMA,FRESNO,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,1829.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27891,Regional,COL,Colombia,TOLIMA,FRESNO,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,2205.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27892,Regional,COL,Colombia,TOLIMA,GUAMO,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,9.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27893,Regional,COL,Colombia,TOLIMA,GUAMO,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,50.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27894,Regional,COL,Colombia,TOLIMA,GUAMO,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,635.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27895,Regional,COL,Colombia,TOLIMA,GUAMO,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,1274.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27896,Regional,COL,Colombia,TOLIMA,HERVEO,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,6.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27897,Regional,COL,Colombia,TOLIMA,HERVEO,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,31.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27898,Regional,COL,Colombia,TOLIMA,HERVEO,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,731.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27899,Regional,COL,Colombia,TOLIMA,HERVEO,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,1208.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27900,Regional,COL,Colombia,TOLIMA,ICONONZO,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,38.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27901,Regional,COL,Colombia,TOLIMA,ICONONZO,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,169.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27902,Regional,COL,Colombia,TOLIMA,ICONONZO,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,1996.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27903,Regional,COL,Colombia,TOLIMA,ICONONZO,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,2121.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27904,Regional,COL,Colombia,TOLIMA,LÉRIDA,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,4.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27905,Regional,COL,Colombia,TOLIMA,LÉRIDA,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,45.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27906,Regional,COL,Colombia,TOLIMA,LÉRIDA,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,1128.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27907,Regional,COL,Colombia,TOLIMA,LÉRIDA,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,2014.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27908,Regional,COL,Colombia,TOLIMA,LÍBANO,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,41.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27909,Regional,COL,Colombia,TOLIMA,LÍBANO,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,319.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27910,Regional,COL,Colombia,TOLIMA,LÍBANO,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,7440.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27911,Regional,COL,Colombia,TOLIMA,LÍBANO,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,7488.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27912,Regional,COL,Colombia,TOLIMA,SAN SEBASTIÁN DE MARIQUITA,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,10.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27913,Regional,COL,Colombia,TOLIMA,SAN SEBASTIÁN DE MARIQUITA,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,62.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27914,Regional,COL,Colombia,TOLIMA,SAN SEBASTIÁN DE MARIQUITA,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,761.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27915,Regional,COL,Colombia,TOLIMA,SAN SEBASTIÁN DE MARIQUITA,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,1179.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27916,Regional,COL,Colombia,TOLIMA,MELGAR,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,2.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27917,Regional,COL,Colombia,TOLIMA,MELGAR,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,3.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27918,Regional,COL,Colombia,TOLIMA,MELGAR,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,106.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27919,Regional,COL,Colombia,TOLIMA,MELGAR,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,216.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27920,Regional,COL,Colombia,TOLIMA,MURILLO,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,11.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27921,Regional,COL,Colombia,TOLIMA,MURILLO,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,23.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27922,Regional,COL,Colombia,TOLIMA,MURILLO,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,753.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27923,Regional,COL,Colombia,TOLIMA,MURILLO,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,1268.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27924,Regional,COL,Colombia,TOLIMA,NATAGAIMA,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,36.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27925,Regional,COL,Colombia,TOLIMA,NATAGAIMA,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,178.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27926,Regional,COL,Colombia,TOLIMA,NATAGAIMA,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,4653.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27927,Regional,COL,Colombia,TOLIMA,NATAGAIMA,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,5237.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27928,Regional,COL,Colombia,TOLIMA,ORTEGA,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,31.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27929,Regional,COL,Colombia,TOLIMA,ORTEGA,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,303.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27930,Regional,COL,Colombia,TOLIMA,ORTEGA,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,3438.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27931,Regional,COL,Colombia,TOLIMA,ORTEGA,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,7154.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27932,Regional,COL,Colombia,TOLIMA,PALOCABILDO,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,9.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27933,Regional,COL,Colombia,TOLIMA,PALOCABILDO,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,32.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27934,Regional,COL,Colombia,TOLIMA,PALOCABILDO,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,976.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27935,Regional,COL,Colombia,TOLIMA,PALOCABILDO,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,1466.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27936,Regional,COL,Colombia,TOLIMA,PIEDRAS,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,0.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27937,Regional,COL,Colombia,TOLIMA,PIEDRAS,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,0.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27938,Regional,COL,Colombia,TOLIMA,PIEDRAS,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,30.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27939,Regional,COL,Colombia,TOLIMA,PIEDRAS,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,94.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27940,Regional,COL,Colombia,TOLIMA,PLANADAS,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,66.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27941,Regional,COL,Colombia,TOLIMA,PLANADAS,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,409.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27942,Regional,COL,Colombia,TOLIMA,PLANADAS,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,5823.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27943,Regional,COL,Colombia,TOLIMA,PLANADAS,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,14125.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27944,Regional,COL,Colombia,TOLIMA,PRADO,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,55.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27945,Regional,COL,Colombia,TOLIMA,PRADO,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,156.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27946,Regional,COL,Colombia,TOLIMA,PRADO,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,3842.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27947,Regional,COL,Colombia,TOLIMA,PRADO,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,2191.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27948,Regional,COL,Colombia,TOLIMA,PURIFICACIÓN,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,21.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27949,Regional,COL,Colombia,TOLIMA,PURIFICACIÓN,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,25.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27950,Regional,COL,Colombia,TOLIMA,PURIFICACIÓN,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,1025.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27951,Regional,COL,Colombia,TOLIMA,PURIFICACIÓN,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,1376.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27952,Regional,COL,Colombia,TOLIMA,RIOBLANCO,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,80.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27953,Regional,COL,Colombia,TOLIMA,RIOBLANCO,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,951.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27954,Regional,COL,Colombia,TOLIMA,RIOBLANCO,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,12563.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27955,Regional,COL,Colombia,TOLIMA,RIOBLANCO,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,12352.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27956,Regional,COL,Colombia,TOLIMA,RONCESVALLES,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,5.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27957,Regional,COL,Colombia,TOLIMA,RONCESVALLES,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,70.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27958,Regional,COL,Colombia,TOLIMA,RONCESVALLES,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,1093.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27959,Regional,COL,Colombia,TOLIMA,RONCESVALLES,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,1959.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27960,Regional,COL,Colombia,TOLIMA,ROVIRA,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,78.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27961,Regional,COL,Colombia,TOLIMA,ROVIRA,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,152.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27962,Regional,COL,Colombia,TOLIMA,ROVIRA,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,2956.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27963,Regional,COL,Colombia,TOLIMA,ROVIRA,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,7990.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27964,Regional,COL,Colombia,TOLIMA,SALDAÑA,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,0.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27965,Regional,COL,Colombia,TOLIMA,SALDAÑA,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,29.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27966,Regional,COL,Colombia,TOLIMA,SALDAÑA,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,789.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27967,Regional,COL,Colombia,TOLIMA,SALDAÑA,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,842.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27968,Regional,COL,Colombia,TOLIMA,SAN ANTONIO,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,56.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27969,Regional,COL,Colombia,TOLIMA,SAN ANTONIO,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,145.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27970,Regional,COL,Colombia,TOLIMA,SAN ANTONIO,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,4833.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27971,Regional,COL,Colombia,TOLIMA,SAN ANTONIO,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,5880.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27972,Regional,COL,Colombia,TOLIMA,SAN LUIS,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,0.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27973,Regional,COL,Colombia,TOLIMA,SAN LUIS,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,33.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27974,Regional,COL,Colombia,TOLIMA,SAN LUIS,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,1304.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27975,Regional,COL,Colombia,TOLIMA,SAN LUIS,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,1392.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27976,Regional,COL,Colombia,TOLIMA,SANTA ISABEL,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,5.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27977,Regional,COL,Colombia,TOLIMA,SANTA ISABEL,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,31.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27978,Regional,COL,Colombia,TOLIMA,SANTA ISABEL,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,850.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27979,Regional,COL,Colombia,TOLIMA,SANTA ISABEL,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,2215.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27980,Regional,COL,Colombia,TOLIMA,SUÁREZ,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,0.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27981,Regional,COL,Colombia,TOLIMA,SUÁREZ,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,4.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27982,Regional,COL,Colombia,TOLIMA,SUÁREZ,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,35.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27983,Regional,COL,Colombia,TOLIMA,SUÁREZ,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,160.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27984,Regional,COL,Colombia,TOLIMA,VALLE DE SAN JUAN,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,1.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27985,Regional,COL,Colombia,TOLIMA,VALLE DE SAN JUAN,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,42.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27986,Regional,COL,Colombia,TOLIMA,VALLE DE SAN JUAN,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,747.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27987,Regional,COL,Colombia,TOLIMA,VALLE DE SAN JUAN,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,362.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27988,Regional,COL,Colombia,TOLIMA,VENADILLO,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,6.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27989,Regional,COL,Colombia,TOLIMA,VENADILLO,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,78.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27990,Regional,COL,Colombia,TOLIMA,VENADILLO,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,1010.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27991,Regional,COL,Colombia,TOLIMA,VENADILLO,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,2114.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27992,Regional,COL,Colombia,TOLIMA,VILLAHERMOSA,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,17.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27993,Regional,COL,Colombia,TOLIMA,VILLAHERMOSA,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,174.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27994,Regional,COL,Colombia,TOLIMA,VILLAHERMOSA,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,1543.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27995,Regional,COL,Colombia,TOLIMA,VILLAHERMOSA,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,3071.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27996,Regional,COL,Colombia,TOLIMA,VILLARRICA,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,96.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27997,Regional,COL,Colombia,TOLIMA,VILLARRICA,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,139.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27998,Regional,COL,Colombia,TOLIMA,VILLARRICA,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,2658.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
27999,Regional,COL,Colombia,TOLIMA,VILLARRICA,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,1982.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
28000,Regional,COL,Colombia,TOLIMA,HONDA,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,5.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
28001,Regional,COL,Colombia,TOLIMA,HONDA,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,34.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
28002,Regional,COL,Colombia,TOLIMA,HONDA,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,310.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada)
