id,nivel,iso3,pais,departamento,municipio,anio,periodo,causa,sexo,grupo_edad,personas_desplazadas,desplazamiento_stock,duracion_periodo_anios,tipo_fuente,fuente,personas_desplazadas_flag,desplazamiento_stock_flag,registro_valido_dominio,outlier_iqr_extremo
9134,Global,GAB,Gabon,,,2024,2024,Desastre natural / climático,Female,12-17,0.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9135,Global,GAB,Gabon,,,2024,2024,Desastre natural / climático,Female,18-59,2.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9136,Global,GAB,Gabon,,,2024,2024,Desastre natural / climático,Female,60+,0.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9137,Global,GAB,Gabon,,,2024,2024,Desastre natural / climático,Male,0-4,0.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9138,Global,GAB,Gabon,,,2024,2024,Desastre natural / climático,Male,5-11,0.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9139,Global,GAB,Gabon,,,2024,2024,Desastre natural / climático,Male,12-17,1.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9140,Global,GAB,Gabon,,,2024,2024,Desastre natural / climático,Male,18-59,2.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9141,Global,GAB,Gabon,,,2024,2024,Desastre natural / climático,Male,60+,1.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9142,Global,GBR,United Kingdom,,,2019,2019,Desastre natural / climático,Male,0-4,44.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9143,Global,GBR,United Kingdom,,,2019,2019,Desastre natural / climático,Male,5-11,67.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9144,Global,GBR,United Kingdom,,,2019,2019,Desastre natural / climático,Male,12-17,53.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9145,Global,GBR,United Kingdom,,,2019,2019,Desastre natural / climático,Male,18-59,405.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9146,Global,GBR,United Kingdom,,,2019,2019,Desastre natural / climático,Male,60+,168.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9147,Global,GBR,United Kingdom,,,2019,2019,Desastre natural / climático,Both sexes,0-4,86.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9148,Global,GBR,United Kingdom,,,2019,2019,Desastre natural / climático,Both sexes,5-11,131.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9149,Global,GBR,United Kingdom,,,2019,2019,Desastre natural / climático,Both sexes,12-17,103.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9150,Global,GBR,United Kingdom,,,2019,2019,Desastre natural / climático,Both sexes,18-59,816.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9151,Global,GBR,United Kingdom,,,2019,2019,Desastre natural / climático,Both sexes,60+,364.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9152,Global,GBR,United Kingdom,,,2019,2019,Desastre natural / climático,Female,0-4,42.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9153,Global,GBR,United Kingdom,,,2019,2019,Desastre natural / climático,Female,5-11,64.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9154,Global,GBR,United Kingdom,,,2019,2019,Desastre natural / climático,Female,12-17,50.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9155,Global,GBR,United Kingdom,,,2019,2019,Desastre natural / climático,Female,18-59,411.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9156,Global,GBR,United Kingdom,,,2019,2019,Desastre natural / climático,Female,60+,196.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9157,Global,GBR,United Kingdom,,,2020,2020,Desastre natural / climático,Female,0-4,7.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9158,Global,GBR,United Kingdom,,,2020,2020,Desastre natural / climático,Female,5-11,10.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9159,Global,GBR,United Kingdom,,,2020,2020,Desastre natural / climático,Female,12-17,8.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9160,Global,GBR,United Kingdom,,,2020,2020,Desastre natural / climático,Female,18-59,66.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9161,Global,GBR,United Kingdom,,,2020,2020,Desastre natural / climático,Female,60+,32.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9162,Global,GBR,United Kingdom,,,2020,2020,Desastre natural / climático,Both sexes,0-4,14.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9163,Global,GBR,United Kingdom,,,2020,2020,Desastre natural / climático,Both sexes,5-11,21.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9164,Global,GBR,United Kingdom,,,2020,2020,Desastre natural / climático,Both sexes,12-17,17.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9165,Global,GBR,United Kingdom,,,2020,2020,Desastre natural / climático,Both sexes,18-59,129.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9166,Global,GBR,United Kingdom,,,2020,2020,Desastre natural / climático,Both sexes,60+,59.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9167,Global,GBR,United Kingdom,,,2020,2020,Desastre natural / climático,Male,0-4,7.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9168,Global,GBR,United Kingdom,,,2020,2020,Desastre natural / climático,Male,5-11,11.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9169,Global,GBR,United Kingdom,,,2020,2020,Desastre natural / climático,Male,12-17,9.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9170,Global,GBR,United Kingdom,,,2020,2020,Desastre natural / climático,Male,18-59,63.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9171,Global,GBR,United Kingdom,,,2020,2020,Desastre natural / climático,Male,60+,27.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9172,Global,GBR,United Kingdom,,,2022,2022,Desastre natural / climático,Female,0-4,2.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9173,Global,GBR,United Kingdom,,,2022,2022,Desastre natural / climático,Female,5-11,3.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9174,Global,GBR,United Kingdom,,,2022,2022,Desastre natural / climático,Female,12-17,3.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9175,Global,GBR,United Kingdom,,,2022,2022,Desastre natural / climático,Female,18-59,22.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9176,Global,GBR,United Kingdom,,,2022,2022,Desastre natural / climático,Female,60+,11.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9177,Global,GBR,United Kingdom,,,2022,2022,Desastre natural / climático,Both sexes,0-4,4.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9178,Global,GBR,United Kingdom,,,2022,2022,Desastre natural / climático,Both sexes,5-11,7.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9179,Global,GBR,United Kingdom,,,2022,2022,Desastre natural / climático,Both sexes,12-17,6.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9180,Global,GBR,United Kingdom,,,2022,2022,Desastre natural / climático,Both sexes,18-59,43.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9181,Global,GBR,United Kingdom,,,2022,2022,Desastre natural / climático,Both sexes,60+,20.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9182,Global,GBR,United Kingdom,,,2022,2022,Desastre natural / climático,Male,0-4,2.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9183,Global,GBR,United Kingdom,,,2022,2022,Desastre natural / climático,Male,5-11,4.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9184,Global,GBR,United Kingdom,,,2022,2022,Desastre natural / climático,Male,12-17,3.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9185,Global,GBR,United Kingdom,,,2022,2022,Desastre natural / climático,Male,18-59,21.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9186,Global,GBR,United Kingdom,,,2022,2022,Desastre natural / climático,Male,60+,9.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9187,Global,GEO,Georgia,,,2009,2009,Conflicto armado / violencia,Female,0-4,7804.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9188,Global,GEO,Georgia,,,2009,2009,Conflicto armado / violencia,Female,5-11,9340.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9189,Global,GEO,Georgia,,,2009,2009,Conflicto armado / violencia,Female,12-17,9179.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9190,Global,GEO,Georgia,,,2009,2009,Conflicto armado / violencia,Female,18-59,76037.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9191,Global,GEO,Georgia,,,2009,2009,Conflicto armado / violencia,Female,60+,26705.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9192,Global,GEO,Georgia,,,2009,2009,Conflicto armado / violencia,Both sexes,0-4,16231.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9193,Global,GEO,Georgia,,,2009,2009,Conflicto armado / violencia,Both sexes,5-11,19361.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9194,Global,GEO,Georgia,,,2009,2009,Conflicto armado / violencia,Both sexes,12-17,18450.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9195,Global,GEO,Georgia,,,2009,2009,Conflicto armado / violencia,Both sexes,18-59,142533.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,True
9196,Global,GEO,Georgia,,,2009,2009,Conflicto armado / violencia,Both sexes,60+,43425.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9197,Global,GEO,Georgia,,,2009,2009,Conflicto armado / violencia,Male,0-4,8427.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9198,Global,GEO,Georgia,,,2009,2009,Conflicto armado / violencia,Male,5-11,10021.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9199,Global,GEO,Georgia,,,2009,2009,Conflicto armado / violencia,Male,12-17,9271.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9200,Global,GEO,Georgia,,,2009,2009,Conflicto armado / violencia,Male,18-59,66496.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9201,Global,GEO,Georgia,,,2009,2009,Conflicto armado / violencia,Male,60+,16720.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9202,Global,GEO,Georgia,,,2010,2010,Conflicto armado / violencia,Female,0-4,8659.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9203,Global,GEO,Georgia,,,2010,2010,Conflicto armado / violencia,Female,5-11,9912.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9204,Global,GEO,Georgia,,,2010,2010,Conflicto armado / violencia,Female,12-17,9470.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9205,Global,GEO,Georgia,,,2010,2010,Conflicto armado / violencia,Female,18-59,80838.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9206,Global,GEO,Georgia,,,2010,2010,Conflicto armado / violencia,Female,60+,29069.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9207,Global,GEO,Georgia,,,2010,2010,Conflicto armado / violencia,Both sexes,0-4,17947.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9208,Global,GEO,Georgia,,,2010,2010,Conflicto armado / violencia,Both sexes,5-11,20570.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9209,Global,GEO,Georgia,,,2010,2010,Conflicto armado / violencia,Both sexes,12-17,19161.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9210,Global,GEO,Georgia,,,2010,2010,Conflicto armado / violencia,Both sexes,18-59,152019.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,True
9211,Global,GEO,Georgia,,,2010,2010,Conflicto armado / violencia,Both sexes,60+,47303.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9212,Global,GEO,Georgia,,,2010,2010,Conflicto armado / violencia,Male,0-4,9288.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9213,Global,GEO,Georgia,,,2010,2010,Conflicto armado / violencia,Male,5-11,10658.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9214,Global,GEO,Georgia,,,2010,2010,Conflicto armado / violencia,Male,12-17,9691.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9215,Global,GEO,Georgia,,,2010,2010,Conflicto armado / violencia,Male,18-59,71181.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9216,Global,GEO,Georgia,,,2010,2010,Conflicto armado / violencia,Male,60+,18234.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9217,Global,GEO,Georgia,,,2011,2011,Conflicto armado / violencia,Female,0-4,9335.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9218,Global,GEO,Georgia,,,2011,2011,Conflicto armado / violencia,Female,5-11,10412.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9219,Global,GEO,Georgia,,,2011,2011,Conflicto armado / violencia,Female,12-17,9653.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9220,Global,GEO,Georgia,,,2011,2011,Conflicto armado / violencia,Female,18-59,84218.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9221,Global,GEO,Georgia,,,2011,2011,Conflicto armado / violencia,Female,60+,31047.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9222,Global,GEO,Georgia,,,2011,2011,Conflicto armado / violencia,Both sexes,0-4,19277.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9223,Global,GEO,Georgia,,,2011,2011,Conflicto armado / violencia,Both sexes,5-11,21595.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9224,Global,GEO,Georgia,,,2011,2011,Conflicto armado / violencia,Both sexes,12-17,19657.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9225,Global,GEO,Georgia,,,2011,2011,Conflicto armado / violencia,Both sexes,18-59,158928.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,True
9226,Global,GEO,Georgia,,,2011,2011,Conflicto armado / violencia,Both sexes,60+,50543.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9227,Global,GEO,Georgia,,,2011,2011,Conflicto armado / violencia,Male,0-4,9942.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9228,Global,GEO,Georgia,,,2011,2011,Conflicto armado / violencia,Male,5-11,11183.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9229,Global,GEO,Georgia,,,2011,2011,Conflicto armado / violencia,Male,12-17,10004.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9230,Global,GEO,Georgia,,,2011,2011,Conflicto armado / violencia,Male,18-59,74710.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9231,Global,GEO,Georgia,,,2011,2011,Conflicto armado / violencia,Male,60+,19496.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9232,Global,GEO,Georgia,,,2012,2012,Conflicto armado / violencia,Female,0-4,9807.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
9233,Global,GEO,Georgia,,,2012,2012,Conflicto armado / violencia,Female,5-11,10875.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI,reportado,no_disponible_en_fuente,True,False
